preco,area,salas,quartos,suites,banheiros,andar,garagens,iptu,condominio,portaria,espaco_social,piscina,academia
535000.0,200,2,3,1,2,3.0,2,146.78,370.0,0,0,0,0
600000.0,128,2,3,1,2,1.0,1,116.67,250.0,0,0,0,0
380000.0,85,2,2,1,2,3.0,1,89.83,400.0,0,0,0,0
475000.0,110,2,3,1,2,3.0,1,126.47,350.0,0,0,1,0
500000.0,150,2,3,1,2,1.0,1,91.07,200.0,0,0,0,0
855600.0,126,3,4,1,3,1.0,2,345.5,673.0,1,1,0,0
1180000.0,251,4,4,2,4,0.0,3,26.58,990.0,0,0,0,0
600000.0,110,3,4,1,3,1.0,1,250.0,1000.0,1,1,1,0
600000.0,230,2,4,1,2,3.0,2,177.85,820.0,0,0,1,0
800000.0,150,3,4,1,3,8.0,2,360.0,947.0,0,0,0,0
287000.0,95,2,3,1,2,3.0,1,96.82,350.0,1,0,1,0
430000.0,135,3,4,1,3,3.0,1,96.43,380.0,0,0,0,0
740894.0,200,2,4,1,2,3.0,1,89.11,350.0,0,0,0,0
400000.0,104,2,3,1,2,2.0,2,153.0,453.0,1,0,1,0
390000.0,155,3,3,1,3,4.0,2,158.33,650.0,1,0,1,0
378000.0,110,3,4,1,3,2.0,1,80.0,350.0,0,0,0,0
450000.0,105,2,2,0,2,5.0,2,118.0,200.0,0,0,0,0
240000.0,62,1,3,0,1,4.0,1,834.0,250.0,0,0,0,0
270000.0,43,1,2,0,1,3.0,1,120.0,225.0,0,0,0,0
299000.0,60,1,2,0,1,3.0,2,42.95,250.0,0,0,0,0
230000.0,65,1,2,0,1,3.0,1,46.62,140.0,0,0,0,0
398000.0,140,2,4,1,2,4.0,1,109.0,260.0,0,0,0,0
220000.0,64,1,2,0,1,3.0,1,90.67,265.0,0,0,0,0
200000.0,27,1,1,0,1,0.0,1,30.19,260.0,1,1,1,1
430000.0,68,2,3,1,2,2.0,2,107.64,300.0,0,0,0,0
680000.0,160,3,3,1,3,1.0,2,150.0,350.0,1,0,1,0
330000.0,80,2,3,0,2,2.0,1,51.52,360.0,1,0,0,0
370000.0,78,2,3,1,2,3.0,2,110.0,265.0,0,0,0,0
1000000.0,180,3,3,1,3,2.0,3,146.27,350.0,0,0,0,0
570000.0,85,3,3,1,3,5.0,2,135.0,400.0,0,0,0,0
705000.0,125,4,2,2,4,6.0,2,108.0,300.0,0,0,1,0
715000.0,108,2,3,1,2,1.0,2,75.0,350.0,0,0,0,0
220000.0,56,1,3,0,1,2.0,1,30.0,250.0,0,0,0,0
810000.0,207,2,3,1,2,1.0,2,161.0,315.0,0,0,0,0
700000.0,139,2,3,1,2,5.0,2,233.33,280.0,0,0,0,0
215000.0,55,2,2,0,2,3.0,1,29.94,260.0,1,0,0,0
950000.0,130,2,3,1,2,2.0,1,226.17,300.0,0,0,0,0
510000.0,90,2,3,0,2,1.0,0,65.0,300.0,0,0,0,0
219000.0,22,1,1,0,1,5.0,0,166.0,700.0,0,1,1,1
795000.0,260,3,4,2,3,3.0,2,230.0,560.0,0,0,1,0
500000.0,105,2,3,1,2,2.0,1,126.18,450.0,0,0,0,0
2950000.0,340,3,3,1,3,0.0,4,63.0,1500.0,0,0,0,0
385000.0,54,2,1,1,2,1.0,1,102.23,300.0,0,0,0,0
415000.0,98,2,3,1,2,8.0,1,81.67,500.0,1,0,1,0
170000.0,48,1,2,0,1,4.0,1,37.6,200.0,1,0,1,0
170000.0,55,1,2,0,1,4.0,1,39.03,180.0,1,0,1,0
165000.0,48,1,2,0,1,3.0,1,65.0,250.0,0,0,1,0
280985.22,70,2,3,0,2,1.0,1,100.0,350.0,0,0,0,0
635000.0,170,3,4,1,3,3.0,2,295.92,400.0,0,0,0,0
600000.0,164,3,4,2,3,3.0,2,128.8,400.0,0,0,0,0
330000.0,71,2,3,1,2,3.0,1,83.0,300.0,0,0,1,0
745000.0,70,2,2,1,2,3.0,2,94.17,340.0,0,0,0,0
250000.0,60,1,2,0,1,2.0,1,54.52,260.0,1,0,1,0
330000.0,85,2,3,1,2,2.0,1,52.74,220.0,1,0,0,0
1100000.0,229,5,4,1,5,4.0,2,140.25,250.0,0,0,0,0
420000.0,113,2,2,1,2,3.0,1,83.0,250.0,1,0,0,0
330000.0,68,2,2,1,2,3.0,1,103.0,360.0,0,0,1,0
280000.0,74,2,2,0,2,6.0,1,40.52,300.0,0,0,0,0
790000.0,218,3,3,2,3,4.0,4,300.0,350.0,0,0,0,0
280000.0,70,2,2,0,2,1.0,1,33.3,250.0,0,0,0,0
395000.0,90,2,3,0,2,1.0,2,191.67,323.0,0,0,0,0
1100000.0,230,2,4,1,2,10.0,2,276.53,1000.0,1,0,1,0
595000.0,130,3,3,1,3,2.0,1,138.75,595.0,0,0,0,0
620000.0,54,2,2,2,2,3.0,2,150.58,320.0,0,0,0,0
1700000.0,500,5,4,2,5,5.0,3,452.38,1400.0,1,0,1,1
900000.0,128,3,4,1,3,7.0,2,325.74,1475.0,1,1,1,0
1695000.0,145,3,4,3,3,6.0,3,500.0,1200.0,1,1,1,0
1300000.0,147,4,4,2,4,6.0,3,584.34,1360.0,1,0,0,0
550000.0,100,3,3,1,3,2.0,1,120.0,450.0,0,0,0,0
390000.0,87,1,3,0,1,2.0,1,79.45,450.0,0,0,0,0
370000.0,100,1,3,0,1,1.0,1,98.67,480.0,1,0,0,0
440000.0,97,2,3,1,2,1.0,1,90.04,345.0,0,0,0,0
500000.0,108,2,3,1,2,1.0,1,113.34,350.0,0,0,0,0
715000.0,185,2,2,1,2,1.0,2,408.0,550.0,0,0,0,0
860000.0,227,4,4,1,4,3.0,3,235.0,350.0,0,0,0,0
593000.0,110,2,4,1,2,1.0,1,177.06,409.0,0,0,0,0
580000.0,127,2,4,1,2,2.0,2,197.55,550.0,0,0,0,0
940000.0,132,3,4,1,3,4.0,2,363.27,600.0,0,0,1,1
1450000.0,94,2,3,1,2,7.0,2,333.33,500.0,1,1,1,1
1450000.0,200,3,3,1,3,0.0,3,45.83,768.0,0,0,0,0
475000.0,120,1,3,1,1,0.0,1,187.66,300.0,0,0,0,0
490000.0,92,2,3,1,2,1.0,1,90.37,400.0,0,0,0,0
745000.0,90,3,3,1,3,5.0,2,286.65,1296.0,1,0,1,0
900000.0,140,2,4,1,2,4.0,1,193.33,350.0,0,0,0,0
490000.0,120,3,3,1,3,1.0,1,110.03,350.0,0,0,0,0
500000.0,84,1,2,0,1,2.0,1,122.0,300.0,0,0,0,0
1723605.0,216,4,4,2,4,6.0,4,896.59,2886.0,1,0,1,0
600000.0,57,2,2,0,2,7.0,1,142.6,700.0,1,1,0,0
630000.0,62,1,2,0,1,13.0,1,21.92,1035.0,0,0,0,0
890400.0,63,2,2,1,2,9.0,2,213.7,778.0,0,1,1,0
990000.0,224,3,4,1,3,3.0,3,332.55,800.0,0,0,0,0
750000.0,89,2,3,1,2,1.0,1,254.0,700.0,1,0,1,0
830000.0,190,3,4,1,3,2.0,1,280.0,790.0,0,0,0,0
1600000.0,205,3,4,1,3,1.0,2,44.33,1100.0,0,0,0,0
550000.0,92,1,3,0,1,4.0,2,1383.0,630.0,0,0,0,0
840000.0,80,2,3,1,2,1.0,1,287.5,341.0,0,0,0,0
1080000.0,140,3,3,1,3,3.0,1,29.58,443.0,0,0,0,0
1990000.0,145,4,4,2,4,8.0,4,807.84,1345.0,1,1,1,1
1900000.0,260,3,4,1,3,4.0,3,702.25,2900.0,1,1,1,1
980000.0,100,2,3,1,2,3.0,2,270.0,600.0,0,0,1,0
1650000.0,198,3,2,1,3,13.0,3,627.1,1200.0,1,1,1,0
1900000.0,280,4,4,2,4,6.0,4,753.25,1000.0,0,1,1,0
1390000.0,140,3,4,1,3,1.0,3,513.09,1300.0,0,0,1,0
650000.0,105,2,3,1,2,3.0,2,251.42,450.0,0,1,1,0
650000.0,185,4,4,2,4,3.0,1,93.33,500.0,0,0,0,0
2190000.0,160,4,4,2,4,10.0,4,663.0,1800.0,1,1,1,1
1320000.0,171,3,3,1,3,2.0,2,475.92,490.0,0,0,0,0
1260000.0,189,3,3,1,3,1.0,2,37.5,300.0,0,0,0,0
901000.0,111,2,2,1,2,1.0,2,400.0,250.0,0,0,0,0
712000.0,60,2,2,1,2,2.0,2,200.0,400.0,0,0,0,0
1700000.0,200,3,4,2,3,9.0,3,572.5,1450.0,0,0,1,0
980000.0,180,3,4,1,3,8.0,2,276.33,500.0,0,0,1,0
440000.0,95,2,3,1,2,1.0,1,118.0,400.0,0,0,0,0
417000.0,88,3,3,1,3,2.0,1,173.67,580.0,0,0,0,0
525000.0,159,3,3,1,3,1.0,1,109.99,480.0,0,0,0,0
725000.0,140,2,4,1,2,6.0,2,412.0,800.0,0,0,1,0
415000.0,115,3,3,1,3,2.0,1,85.0,300.0,1,0,0,0
480000.0,115,3,3,3,3,5.0,1,71.28,565.0,1,0,1,0
800000.0,117,2,3,1,2,5.0,2,232.93,700.0,0,0,0,0
530000.0,85,2,3,1,2,5.0,2,201.67,430.0,0,0,1,0
530000.0,63,2,2,1,2,8.0,2,236.83,750.0,0,1,1,1
450000.0,60,1,2,1,1,6.0,2,236.83,600.0,1,1,1,1
480000.0,100,2,3,1,2,3.0,1,141.5,400.0,0,0,0,0
636000.0,140,2,4,1,2,2.0,1,150.0,1100.0,1,0,1,0
1300000.0,199,3,6,1,3,7.0,1,95.76,1000.0,1,0,0,0
750000.0,150,4,3,2,4,4.0,1,98.55,1100.0,1,0,0,0
1200000.0,192,5,4,2,5,4.0,3,700.0,1500.0,0,0,1,0
1155000.0,200,4,4,1,4,4.0,3,503.2,750.0,0,0,1,0
780000.0,117,3,3,1,3,0.0,1,20.25,650.0,0,0,0,0
690000.0,100,2,4,1,2,3.0,2,250.0,800.0,0,0,1,0
630000.0,144,3,4,1,3,2.0,2,416.0,350.0,1,0,1,0
657200.0,144,3,4,1,3,2.0,2,242.0,500.0,0,0,1,0
380000.0,70,1,2,0,1,14.0,1,235.0,600.0,1,0,1,0
570000.0,150,3,4,1,3,2.0,2,300.0,300.0,0,0,0,0
920000.0,114,4,4,2,4,2.0,2,435.28,950.0,1,1,1,1
1870000.0,143,4,4,2,4,9.0,3,70.67,1600.0,0,0,1,1
1790000.0,143,4,4,2,4,9.0,3,725.0,1600.0,1,1,1,1
990000.0,180,3,3,1,3,1.0,2,323.33,1050.0,1,1,1,0
750000.0,200,2,4,1,2,1.0,2,265.73,500.0,0,0,0,0
450000.0,124,2,3,1,2,3.0,2,214.17,450.0,0,0,0,0
480000.0,93,1,2,0,1,4.0,1,102.33,800.0,1,1,1,1
530000.0,80,2,2,1,2,3.0,1,169.58,900.0,1,0,1,0
395000.0,96,1,2,0,1,2.0,1,96.22,100.0,0,0,0,0
500000.0,84,2,2,1,2,2.0,1,310.0,650.0,0,0,1,0
450000.0,160,3,3,1,3,2.0,2,37.5,450.0,0,0,0,0
750000.0,130,2,3,1,2,3.0,2,351.0,561.0,0,1,0,0
570000.0,87,2,3,1,2,8.0,2,209.92,600.0,0,0,0,0
435000.0,100,2,3,1,2,3.0,1,137.33,290.0,0,0,0,0
725000.0,115,2,4,1,2,4.0,2,545.0,990.0,0,0,0,0
2454560.0,100,2,6,2,2,8.0,1,250.0,1500.0,1,0,1,0
450000.0,106,3,3,1,3,2.0,1,226.6,1080.0,1,0,1,0
580000.0,106,2,3,1,2,2.0,1,277.0,800.0,1,0,1,0
350000.0,50,1,1,0,1,2.0,1,151.37,630.0,0,1,1,0
385000.0,50,2,1,1,2,4.0,2,151.37,727.0,1,1,1,0
630000.0,90,1,3,1,1,1.0,1,131.06,570.0,0,0,0,0
400000.0,80,1,3,0,1,2.0,1,98.36,380.0,0,0,0,0
350000.0,80,1,3,0,1,3.0,1,98.0,380.0,0,0,0,0
550000.0,200,2,4,1,2,3.0,1,200.0,660.0,0,0,0,0
680000.0,131,3,2,2,3,9.0,2,233.33,1300.0,1,0,1,0
600000.0,131,3,2,2,3,9.0,2,24.58,1100.0,0,0,0,0
1050000.0,149,6,4,2,6,8.0,1,262.92,1100.0,1,1,0,0
795000.0,110,3,2,1,3,3.0,2,330.0,380.0,0,0,0,0
375000.0,100,2,2,1,2,10.0,1,77.82,380.0,0,0,1,0
900000.0,67,3,2,2,3,11.0,2,303.85,816.53,1,1,1,1
1850000.0,160,4,4,2,4,1.0,3,65.0,1800.0,0,0,1,1
1053658.0,200,5,4,2,5,3.0,4,465.0,850.0,0,0,0,0
720000.0,80,2,3,1,2,5.0,2,260.72,753.0,0,1,1,0
850000.0,117,3,3,1,3,2.0,2,40.83,900.0,0,0,0,0
569000.0,93,2,3,1,2,18.0,2,31.5,1500.0,0,0,0,0
460000.0,116,3,4,1,3,3.0,2,20.75,550.0,0,0,0,0
630000.0,75,2,2,1,2,3.0,2,273.77,550.0,0,1,1,0
600000.0,130,2,4,1,2,4.0,2,246.76,650.0,1,0,0,0
1950000.0,177,5,4,2,5,0.0,4,76.42,1700.0,0,0,0,1
660000.0,120,2,3,1,2,4.0,2,333.33,1500.0,1,1,1,0
500000.0,110,2,2,1,2,1.0,2,140.0,350.0,1,0,0,0
460000.0,110,3,3,1,3,1.0,2,170.0,400.0,0,0,0,0
600000.0,88,2,2,1,2,7.0,1,167.64,783.0,1,0,1,1
470000.0,110,2,3,1,2,1.0,1,122.64,250.0,0,0,0,0
1790000.0,280,5,4,2,5,1.0,2,387.93,1800.0,1,0,0,0
2400000.0,550,5,4,2,5,0.0,3,649.09,1500.0,1,1,1,0
1500000.0,16,3,4,2,3,1.0,2,375.0,1335.0,0,0,0,0
2480000.0,275,3,4,1,3,0.0,3,63.83,1527.0,0,0,0,0
955282.0,104,3,2,2,3,9.0,2,358.31,1030.0,1,0,1,1
657000.0,77,2,2,1,2,8.0,1,300.0,1000.0,1,1,0,1
765000.0,63,2,1,1,2,7.0,1,280.0,1100.0,1,1,0,1
450000.0,52,2,1,1,2,7.0,1,250.0,1000.0,1,1,0,1
455000.0,53,2,1,1,2,18.0,1,300.0,1000.0,1,1,0,1
640000.0,77,2,2,1,2,11.0,1,300.0,1000.0,1,1,0,1
540000.0,62,2,1,1,2,7.0,1,300.0,1000.0,1,1,0,1
530000.0,62,2,1,1,2,16.0,1,300.0,1000.0,1,1,0,1
455000.0,53,2,1,1,2,17.0,1,250.0,1000.0,1,1,0,1
620000.0,52,1,1,0,1,16.0,1,187.87,1050.0,1,1,1,1
420000.0,40,1,1,1,1,12.0,1,143.0,519.0,1,1,1,1
775000.0,80,2,3,1,2,13.0,2,309.6,800.0,1,1,1,1
1600000.0,136,3,4,2,3,7.0,3,54.17,950.0,0,0,1,1
620000.0,68,3,3,1,3,2.0,2,23.33,680.0,1,0,1,0
580000.0,62,1,2,1,1,4.0,2,278.65,800.0,1,0,1,1
600000.0,60,2,2,1,2,0.0,2,22.33,600.0,0,0,1,1
330000.0,89,2,3,0,2,1.0,1,177.0,600.0,1,0,0,0
285000.0,80,2,3,0,2,3.0,1,150.0,600.0,1,0,0,0
310000.0,80,2,3,0,2,2.0,1,177.0,600.0,1,0,0,0
300000.0,87,2,3,0,2,4.0,1,180.0,450.0,1,0,0,0
350000.0,89,2,3,0,2,2.0,1,150.0,600.0,1,0,0,0
550000.0,142,2,3,1,2,2.0,4,250.0,600.0,0,0,0,0
450000.0,114,3,4,1,3,2.0,1,115.2,250.0,0,0,0,0
480000.0,110,3,3,1,3,2.0,2,229.17,450.0,0,0,0,0
950000.0,110,2,3,3,2,6.0,2,310.25,1097.0,1,0,1,0
1200000.0,200,3,3,2,3,0.0,2,30.08,750.0,0,0,0,0
720000.0,160,2,3,1,2,0.0,3,20.33,550.0,0,0,0,0
352000.0,110,3,3,1,3,1.0,1,225.0,400.0,1,0,0,0
450000.0,110,2,3,1,2,2.0,2,150.5,520.0,0,0,0,0
470000.0,120,3,3,1,3,2.0,1,287.0,380.0,0,0,0,0
450000.0,145,2,3,1,2,1.0,1,225.0,450.0,0,0,1,0
440000.0,90,2,3,1,2,1.0,2,122.03,400.0,0,0,0,0
1250000.0,78,2,2,1,2,3.0,2,363.83,644.0,0,0,1,0
1150000.0,87,2,3,1,2,0.0,2,26.67,550.0,0,0,0,0
280000.0,60,1,2,0,1,3.0,0,52.27,300.0,0,0,0,0
1200000.0,100,2,3,1,2,8.0,2,368.75,1200.0,0,1,1,1
995000.0,196,3,4,1,3,3.0,2,305.58,400.0,0,0,0,0
707176.0,84,2,3,1,2,2.0,1,191.67,500.0,0,0,0,0
1400000.0,136,3,3,1,3,4.0,3,419.08,650.0,0,0,1,0
765000.0,132,2,3,1,2,2.0,2,183.33,800.0,1,0,1,0
491400.0,95,2,3,0,2,3.0,1,93.68,350.0,0,0,0,0
450000.0,127,1,3,0,1,1.0,1,190.67,350.0,0,0,0,0
451875.59,90,1,3,0,1,2.0,0,130.0,250.0,0,0,0,0
1450000.0,150,3,4,1,3,8.0,2,319.0,800.0,0,0,1,0
450000.0,123,2,3,0,2,3.0,1,150.0,500.0,1,0,0,0
420000.0,120,2,3,0,2,3.0,1,185.0,350.0,0,0,0,0
450000.0,87,2,2,1,2,2.0,1,187.0,231.0,0,0,0,0
450000.0,54,1,1,1,1,5.0,1,112.34,500.0,1,1,1,1
690000.0,127,2,4,1,2,2.0,1,190.5,450.0,0,0,0,0
495000.0,85,2,2,0,2,3.0,1,90.28,449.0,0,0,0,0
1900000.0,216,4,3,1,4,6.0,3,526.0,1216.0,1,0,0,0
1600000.0,200,2,4,1,2,4.0,3,513.75,1900.0,0,1,1,1
740000.0,163,2,4,1,2,2.0,1,250.0,590.0,0,1,0,0
800000.0,73,1,1,1,1,6.0,2,26.83,600.0,0,0,0,0
1600000.0,390,4,4,2,4,3.0,4,600.0,350.0,0,1,0,0
884728.0,63,2,2,1,2,4.0,2,357.5,500.0,0,0,0,0
500000.0,100,2,3,1,2,2.0,2,170.0,800.0,0,0,0,0
552000.0,82,2,3,1,2,3.0,1,150.73,1389.0,1,0,0,0
1200000.0,135,3,4,1,3,1.0,3,280.0,1200.0,1,0,0,0
2500000.0,547,6,4,4,6,0.0,5,20.83,800.0,0,0,0,0
2300000.0,148,3,3,3,3,0.0,4,70.0,1900.0,0,0,0,0
2900000.0,195,5,4,3,5,0.0,4,97.5,2500.0,0,0,0,0
2990000.0,194,6,4,4,6,6.0,4,1200.0,2200.0,1,0,1,1
780000.0,180,3,4,1,3,3.0,2,27.92,400.0,0,0,0,0
1700000.0,200,2,4,1,2,0.0,6,400.0,1700.0,1,1,1,1
1070000.0,95,4,4,1,4,4.0,2,322.94,400.0,0,0,0,0
1200000.0,128,3,4,1,3,0.0,2,33.75,600.0,0,0,0,0
1550000.0,195,3,4,1,3,1.0,4,1050.0,1300.0,1,1,1,0
2150000.0,166,3,4,2,3,5.0,4,1125.25,920.0,0,1,1,1
1350000.0,259,3,4,1,3,3.0,2,483.33,1580.0,0,0,0,0
2300000.0,300,3,4,1,3,7.0,3,720.76,2600.0,1,1,1,1
552000.0,80,2,2,1,2,9.0,1,99.37,750.0,1,0,0,0
1490000.0,158,4,4,2,4,4.0,3,620.0,550.0,0,0,1,0
1490000.0,157,3,4,2,3,0.0,3,47.08,535.0,0,0,0,0
2250000.0,265,5,4,2,5,7.0,4,691.49,1100.0,0,0,0,0
590000.0,95,2,3,1,2,2.0,2,183.0,300.0,0,0,0,0
2050000.0,250,4,4,2,4,4.0,3,551.98,1000.0,1,1,1,1
2050000.0,150,3,4,3,3,4.0,3,551.98,1000.0,1,0,1,1
1700000.0,210,3,4,3,3,10.0,2,755.42,1246.0,0,0,0,0
2500000.0,190,5,4,4,5,5.0,3,901.83,2000.0,1,1,1,1
600000.0,150,2,4,1,2,3.0,0,90.72,200.0,0,0,0,0
566995.66,100,3,3,1,3,3.0,1,197.0,450.0,0,0,0,0
2700000.0,274,5,4,4,5,6.0,3,1078.4,2278.0,1,1,1,0
600000.0,90,2,3,1,2,2.0,1,126.0,230.0,0,0,0,0
3800000.0,326,5,4,3,5,0.0,6,140.83,3300.0,0,0,0,0
2300000.0,165,3,4,2,3,0.0,4,62.92,2300.0,0,0,1,1
570000.0,110,2,3,1,2,2.0,2,133.33,450.0,0,0,0,0
670000.0,85,2,3,1,2,5.0,1,21.33,1100.0,1,1,1,0
580000.0,120,3,3,1,3,3.0,1,121.18,510.0,1,0,0,0
870000.0,85,2,2,1,2,7.0,2,366.67,1650.0,1,1,1,1
600000.0,130,3,3,1,3,2.0,1,182.5,350.0,0,0,0,0
950000.0,100,2,3,1,2,0.0,2,30.0,500.0,0,0,0,0
1340000.0,134,3,4,2,3,4.0,4,62.25,850.0,0,1,1,0
680000.0,142,2,4,1,2,2.0,1,220.0,600.0,0,0,0,0
880000.0,106,2,3,1,2,0.0,2,30.42,553.0,0,0,0,0
790000.0,80,2,3,1,2,4.0,1,143.0,890.0,1,0,1,0
1288000.0,200,3,4,1,3,8.0,2,538.54,1700.0,0,0,0,0
390000.0,95,2,3,0,2,3.0,1,70.6,200.0,0,0,0,0
1390000.0,158,4,3,1,4,0.0,2,36.67,870.0,0,0,0,0
750000.0,134,2,4,1,2,1.0,2,216.39,650.0,0,0,0,0
550000.0,95,2,3,1,2,3.0,2,152.89,450.0,0,0,0,0
2500000.0,183,3,4,3,3,10.0,4,970.5,1864.0,0,1,1,1
430000.0,95,1,3,1,1,3.0,1,83.33,550.0,0,0,0,0
580000.0,92,2,2,0,2,6.0,1,150.83,540.0,0,0,0,0
695000.0,140,3,3,1,3,3.0,2,213.51,600.0,1,0,0,0
850000.0,192,2,4,4,2,1.0,2,222.21,1400.0,1,0,0,0
690000.0,115,2,3,1,2,2.0,1,180.0,640.0,1,0,0,0
550000.0,120,2,3,1,2,3.0,2,209.0,817.0,0,1,1,0
1610000.0,174,4,4,2,4,5.0,3,863.5,2570.0,1,1,1,1
460000.0,90,2,3,1,2,3.0,1,159.5,410.0,0,0,0,0
520000.0,100,3,3,1,3,1.0,1,122.07,400.0,1,0,0,0
350000.0,56,1,2,0,1,10.0,1,64.8,690.0,1,0,1,0
2500000.0,192,4,4,2,4,4.0,4,729.64,2300.0,1,1,1,1
950000.0,160,3,3,2,3,6.0,3,278.98,750.0,1,1,0,0
670000.0,96,2,3,1,2,1.0,1,182.14,800.0,1,0,0,0
550000.0,110,2,3,1,2,2.0,1,189.58,350.0,0,0,0,0
601965.08,94,2,3,1,2,1.0,1,180.0,320.0,0,0,0,0
550000.0,127,2,3,1,2,2.0,1,125.0,300.0,0,0,0,0
980000.0,158,2,4,1,2,3.0,2,317.25,700.0,0,0,0,0
423136.85,85,2,3,2,2,1.0,1,50.38,500.0,0,0,0,0
400980.08,75,2,3,0,2,2.0,1,125.0,430.0,0,0,0,0
2450000.0,162,5,4,2,5,10.0,4,650.0,2500.0,1,1,1,1
720000.0,180,3,3,1,3,3.0,2,20.75,431.0,0,0,0,0
510000.0,96,3,3,1,3,3.0,1,100.0,370.0,0,0,0,0
750000.0,116,3,4,1,3,1.0,1,263.0,870.0,0,0,1,0
495000.0,130,2,3,1,2,3.0,1,130.0,400.0,0,0,0,0
1400000.0,310,4,5,2,4,3.0,4,460.41,1200.0,1,0,0,0
1300000.0,280,4,3,3,4,0.0,2,23.33,750.0,0,0,0,0
1950000.0,255,3,4,1,3,0.0,3,40.0,2000.0,0,0,0,0
640000.0,107,3,3,1,3,2.0,2,27.67,2446.0,0,0,1,0
730000.0,102,2,4,1,2,3.0,2,302.41,1400.0,1,0,1,0
2890000.0,222,6,3,3,6,13.0,4,632.0,1500.0,1,1,1,1
990000.0,120,3,4,1,3,9.0,3,350.53,1200.0,1,1,1,0
1250000.0,220,4,4,2,4,1.0,2,224.33,1200.0,1,1,1,0
1157538.21,210,4,4,1,4,8.0,2,516.02,1323.0,1,1,1,1
550000.0,138,1,2,0,1,5.0,1,500.0,450.0,0,0,0,0
1200000.0,145,3,4,1,3,6.0,2,300.0,1400.0,1,0,1,0
1750000.0,169,3,4,2,3,0.0,3,58.33,2200.0,0,0,0,0
2500000.0,167,3,4,2,3,2.0,4,837.41,2400.0,1,1,1,1
1450000.0,160,3,4,1,3,12.0,3,469.2,2031.0,1,1,1,1
2500000.0,318,4,4,2,4,0.0,3,105.0,3000.0,0,0,0,0
1400000.0,155,2,4,2,2,4.0,3,574.35,2400.0,1,1,1,1
1600000.0,135,3,4,2,3,7.0,2,535.42,2500.0,0,1,1,1
1350000.0,150,3,4,1,3,2.0,2,227.92,1680.0,1,1,1,1
680000.0,90,2,3,1,2,10.0,1,263.92,1680.0,0,0,1,0
480000.0,88,1,2,0,1,9.0,1,125.0,750.0,1,0,0,0
1116000.0,77,2,2,1,2,3.0,2,333.33,900.0,1,1,1,1
782000.0,140,2,4,1,2,4.0,3,350.0,1100.0,0,1,1,0
1150000.0,140,4,4,1,4,2.0,3,353.68,1150.0,0,0,1,0
950000.0,170,2,4,1,2,1.0,2,191.67,800.0,1,0,0,0
1198000.0,148,3,4,1,3,8.0,2,372.0,1160.0,1,1,1,1
1850000.0,196,4,3,3,4,10.0,3,106.83,2200.0,1,1,1,1
3200000.0,455,4,4,2,4,0.0,4,164.58,3300.0,0,0,0,0
2100000.0,196,4,4,2,4,15.0,3,1150.32,2950.0,1,1,1,0
1620000.0,130,3,3,2,3,14.0,2,369.0,1500.0,1,0,1,1
1200000.0,180,5,4,2,5,3.0,3,900.0,950.0,1,1,1,0
750000.0,200,2,4,1,2,1.0,2,21.67,1120.0,0,0,0,0
1900000.0,200,3,2,1,3,0.0,3,35.83,1540.0,0,0,0,0
900000.0,144,2,2,1,2,6.0,1,230.0,600.0,0,0,0,0
760000.0,140,2,2,1,2,0.0,2,27.5,1618.0,0,0,0,0
2100000.0,338,4,4,2,4,3.0,4,62.08,850.0,0,0,0,0
1690000.0,260,5,4,2,5,8.0,3,1050.0,2280.0,1,1,1,1
2500000.0,570,5,4,2,5,1.0,3,569.36,2600.0,1,0,0,0
1100000.0,195,3,3,1,3,6.0,2,235.0,1380.0,1,0,0,0
990000.0,140,3,3,1,3,0.0,2,23.33,1700.0,0,0,0,1
746658.55,117,4,3,1,4,4.0,2,103.0,1200.0,1,0,0,0
890000.0,178,3,3,1,3,10.0,2,416.67,1000.0,1,0,1,0
780000.0,83,3,3,1,3,0.0,2,30.42,730.0,0,0,1,1
780000.0,86,2,3,1,2,0.0,2,25.0,750.0,0,0,0,0
1060000.0,125,2,3,1,2,5.0,3,448.85,1408.0,0,0,1,0
1130000.0,85,3,3,1,3,4.0,2,500.0,900.0,1,0,1,1
525000.0,121,2,2,0,2,1.0,1,208.92,628.0,1,1,1,0
390000.0,105,3,3,1,3,2.0,1,217.0,470.0,0,0,0,0
720000.0,66,2,2,2,2,0.0,2,31.67,400.0,0,0,0,0
980000.0,140,2,4,1,2,6.0,2,384.53,1100.0,1,0,1,0
300000.0,65,1,2,0,1,3.0,1,107.0,310.0,0,0,0,0
450000.0,98,2,3,0,2,2.0,1,170.0,520.0,0,0,0,0
300000.0,80,1,3,0,1,2.0,0,59.39,310.0,0,0,0,0
700000.0,150,2,3,1,2,2.0,3,25.25,672.0,0,0,0,0
540000.0,75,2,3,0,2,15.0,1,185.0,840.0,0,1,1,1
510000.0,100,3,3,1,3,4.0,3,302.0,750.0,0,0,0,0
670000.0,85,2,2,1,2,0.0,1,21.5,602.0,0,0,0,0
795000.0,179,3,4,1,3,1.0,2,268.0,1033.0,1,0,1,0
850000.0,150,2,4,1,2,2.0,2,187.99,976.0,0,0,1,0
750000.0,130,3,4,1,3,1.0,2,240.0,750.0,1,0,0,0
210000.0,60,1,3,0,1,4.0,1,70.0,80.0,0,0,0,0
470000.0,102,2,2,0,2,3.0,2,101.0,360.0,0,0,0,0
240000.0,68,1,2,0,1,3.0,1,56.28,250.0,1,0,0,0
