preco,area,salas,quartos,suites,banheiros,andar,garagens,iptu,condominio,portaria,distancia_metro,espaco_social,piscina,academia,lat,lng,ranking_escola,distancia_escola,renda_media,qtd_crimes_violentos,farmacias_proximas,supermercados_proximos,parques_proximos
1200000.0,100,2,3,1,2,8.0,2,368.75,1200.0,0,2991,1,1,1,-19.9461804,-43.92916221,7,0.74,16145,22,14,9,6
995000.0,196,3,4,1,3,3.0,2,305.58,400.0,0,3101,0,0,0,-19.947071,-43.9297554,7,0.755,16145,22,13,10,7
707176.0,84,2,3,1,2,2.0,1,191.67,500.0,0,3099,0,0,0,-19.94707303,-43.92964176,7,0.764,16145,22,14,10,7
1400000.0,136,3,3,1,3,4.0,3,419.08,650.0,0,3123,0,1,0,-19.94718311,-43.93015594,7,0.735,16145,22,15,8,7
765000.0,132,2,3,1,2,2.0,2,183.33,800.0,1,3088,0,1,0,-19.94751373,-43.92620029,122,0.905,1521,22,14,6,6
491400.0,95,2,3,0,2,3.0,1,93.68,350.0,0,3169,0,0,0,-19.94780577,-43.92924122,7,0.851,16145,22,13,5,7
450000.0,127,1,3,0,1,1.0,1,190.67,350.0,0,3221,0,0,0,-19.94781978,-43.93126167,7,0.721,16145,22,13,9,7
451875.59,90,1,3,0,1,2.0,0,130.0,250.0,0,3110,0,0,0,-19.9478365,-43.9245823,122,0.741,1521,22,14,4,7
1450000.0,150,3,4,1,3,8.0,2,319.0,800.0,0,3128,0,1,0,-19.94794568,-43.92540795,122,0.828,1521,22,13,4,6
450000.0,123,2,3,0,2,3.0,1,150.0,500.0,1,3159,0,0,0,-19.94798917,-43.92758765,7,0.992,16145,22,13,5,6
420000.0,120,2,3,0,2,3.0,1,185.0,350.0,0,3149,0,0,0,-19.94806654,-43.92625086,122,0.917,1521,22,14,6,6
450000.0,87,2,2,1,2,2.0,1,187.0,231.0,0,3185,0,0,0,-19.94853934,-43.92396896,122,0.694,1521,22,9,6,6
450000.0,54,1,1,1,1,5.0,1,112.34,500.0,1,3302,1,1,1,-19.94859435,-43.93119123,12,0.744,16996,22,13,8,7
690000.0,127,2,4,1,2,2.0,1,190.5,450.0,0,3196,0,0,0,-19.94863068,-43.92397804,122,0.698,1521,22,9,6,6
495000.0,85,2,2,0,2,3.0,1,90.28,449.0,0,3202,0,0,0,-19.9486979,-43.9234173,122,0.644,1521,22,9,6,6
1900000.0,216,4,3,1,4,6.0,3,526.0,1216.0,1,3366,0,0,0,-19.94931075,-43.93069828,12,0.727,16996,22,13,8,7
1600000.0,200,2,4,1,2,4.0,3,513.75,1900.0,0,3293,1,1,1,-19.94951858,-43.92269663,122,0.612,1521,22,8,4,7
740000.0,163,2,4,1,2,2.0,1,250.0,590.0,0,3404,1,0,0,-19.94980874,-43.93000795,12,0.753,16996,22,14,7,5
800000.0,73,1,1,1,1,6.0,2,26.83,600.0,0,3347,0,0,0,-19.95,-43.92387,122,0.745,1521,22,8,4,4
1600000.0,390,4,4,2,4,3.0,4,600.0,350.0,0,3351,1,0,0,-19.95002,-43.92424,122,0.78,1521,22,10,5,4
884728.0,63,2,2,1,2,4.0,2,357.5,500.0,0,3363,0,0,0,-19.9500206,-43.9260666,122,0.955,1521,22,13,6,4
500000.0,100,2,3,1,2,2.0,2,170.0,800.0,0,3372,0,0,0,-19.95021117,-43.92421904,122,0.788,1521,22,10,5,4
552000.0,82,2,3,1,2,3.0,1,150.73,1389.0,1,3392,0,0,0,-19.950407,-43.92360278,122,0.743,1521,22,8,4,4
1200000.0,135,3,4,1,3,1.0,3,280.0,1200.0,1,3414,0,0,0,-19.95059999,-43.92240998,122,0.654,1521,22,7,4,5
2500000.0,547,6,4,4,6,0.0,5,20.83,800.0,0,3504,0,0,0,-19.95071397,-43.93009708,12,0.695,16996,22,13,8,5
2300000.0,148,3,3,3,3,0.0,4,70.0,1900.0,0,3463,0,0,0,-19.95091887,-43.92602122,122,0.992,1521,22,13,5,4
2900000.0,195,5,4,3,5,0.0,4,97.5,2500.0,0,3501,0,0,0,-19.9513314,-43.9251573,122,0.936,1521,22,12,4,2
2990000.0,194,6,4,4,6,6.0,4,1200.0,2200.0,1,3501,0,1,1,-19.9513314,-43.9251573,122,0.936,1521,22,12,4,2
780000.0,180,3,4,1,3,3.0,2,27.92,400.0,0,3571,0,0,0,-19.95189,-43.9261,122,1.052,1521,22,11,5,4
1700000.0,200,2,4,1,2,0.0,6,400.0,1700.0,1,3582,1,1,1,-19.95206881,-43.92502938,122,0.971,1521,22,11,4,4
1070000.0,95,4,4,1,4,4.0,2,322.94,400.0,0,3583,0,0,0,-19.95212343,-43.92377858,122,0.873,1521,22,8,3,4
1200000.0,128,3,4,1,3,0.0,2,33.75,600.0,0,3583,0,0,0,-19.95212343,-43.92377858,122,0.873,1521,22,8,3,4
1550000.0,195,3,4,1,3,1.0,4,1050.0,1300.0,1,3600,1,1,0,-19.95222084,-43.92517788,122,0.993,1521,22,8,3,3
2150000.0,166,3,4,2,3,5.0,4,1125.25,920.0,0,3699,1,1,1,-19.9528534,-43.92790031,12,0.855,16996,22,8,5,5
1350000.0,259,3,4,1,3,3.0,2,483.33,1580.0,0,3681,0,0,0,-19.9529781,-43.92468502,122,1.007,1521,22,8,3,4
2300000.0,300,3,4,1,3,7.0,3,720.76,2600.0,1,3719,1,1,1,-19.95301438,-43.92808559,12,0.835,16996,22,8,5,5
552000.0,80,2,2,1,2,9.0,1,99.37,750.0,1,3743,0,0,0,-19.95324044,-43.92798659,12,0.844,16996,22,8,5,5
1490000.0,158,4,4,2,4,4.0,3,620.0,550.0,0,3161,0,1,0,-19.94631994,-43.93421394,7,0.451,16145,27,15,16,5
1490000.0,157,3,4,2,3,0.0,3,47.08,535.0,0,3161,0,0,0,-19.94631994,-43.93421394,7,0.451,16145,27,15,16,5
2250000.0,265,5,4,2,5,7.0,4,691.49,1100.0,0,3204,0,0,0,-19.94730643,-43.93252166,7,0.608,16145,27,14,12,8
590000.0,95,2,3,1,2,2.0,2,183.0,300.0,0,3286,0,0,0,-19.94741785,-43.9345067,7,0.568,16145,27,12,13,5
2050000.0,250,4,4,2,4,4.0,3,551.98,1000.0,1,3262,1,1,1,-19.94755202,-43.93348806,7,0.6,16145,27,12,12,7
2050000.0,150,3,4,3,3,4.0,3,551.98,1000.0,1,3262,0,1,1,-19.94755202,-43.93348806,7,0.6,16145,27,12,12,7
1700000.0,210,3,4,3,3,10.0,2,755.42,1246.0,0,3274,0,0,0,-19.94759794,-43.93367606,7,0.6,16145,27,12,12,7
2500000.0,190,5,4,4,5,5.0,3,901.83,2000.0,1,3278,1,1,1,-19.94762306,-43.93372938,7,0.602,16145,27,13,12,6
600000.0,150,2,4,1,2,3.0,0,90.72,200.0,0,3309,0,0,0,-19.94788556,-43.93382701,7,0.628,16145,27,12,12,6
566995.66,100,3,3,1,3,3.0,1,197.0,450.0,0,3398,0,0,0,-19.94856147,-43.93433813,12,0.576,16996,27,12,12,5
2700000.0,274,5,4,4,5,6.0,3,1078.4,2278.0,1,3371,1,1,0,-19.94906129,-43.93188399,12,0.657,16996,27,13,11,8
600000.0,90,2,3,1,2,2.0,1,126.0,230.0,0,3453,0,0,0,-19.9492951,-43.9336983,12,0.527,16996,27,12,12,7
3800000.0,326,5,4,3,5,0.0,6,140.83,3300.0,0,3520,0,0,0,-19.94991984,-43.93374347,12,0.465,16996,27,12,12,5
2300000.0,165,3,4,2,3,0.0,4,62.92,2300.0,0,3520,0,1,1,-19.94991984,-43.93374347,12,0.465,16996,27,12,12,5
570000.0,110,2,3,1,2,2.0,2,133.33,450.0,0,3475,0,0,0,-19.95009727,-43.93162324,12,0.597,16996,27,14,11,6
670000.0,85,2,3,1,2,5.0,1,21.33,1100.0,1,3608,1,1,0,-19.95040266,-43.9348297,12,0.367,16996,27,11,13,4
580000.0,120,3,3,1,3,3.0,1,121.18,510.0,1,3689,0,0,0,-19.95086327,-43.9363086,12,0.295,16996,27,10,12,7
870000.0,85,2,2,1,2,7.0,2,366.67,1650.0,1,3686,1,1,1,-19.9509572,-43.93538197,12,0.291,16996,27,10,12,6
600000.0,130,3,3,1,3,2.0,1,182.5,350.0,0,3719,0,0,0,-19.95113327,-43.93637662,12,0.266,16996,27,10,12,7
950000.0,100,2,3,1,2,0.0,2,30.0,500.0,0,3572,0,0,0,-19.95120117,-43.93075508,12,0.61,16996,27,13,9,6
1340000.0,134,3,4,2,3,4.0,4,62.25,850.0,0,3682,1,1,0,-19.95130772,-43.93421592,12,0.31,16996,27,11,13,7
680000.0,142,2,4,1,2,2.0,1,220.0,600.0,0,3630,0,0,0,-19.95160959,-43.93130261,12,0.539,16996,27,12,9,7
880000.0,106,2,3,1,2,0.0,2,30.42,553.0,0,3808,0,0,0,-19.95191441,-43.9365876,12,0.186,16996,27,8,10,9
790000.0,80,2,3,1,2,4.0,1,143.0,890.0,1,3849,0,1,0,-19.95219708,-43.93756408,12,0.216,16996,27,7,11,8
1288000.0,200,3,4,1,3,8.0,2,538.54,1700.0,0,3761,0,0,0,-19.95270417,-43.93183244,12,0.45,16996,27,9,9,10
390000.0,95,2,3,0,2,3.0,1,70.6,200.0,0,3870,0,0,0,-19.95274723,-43.93529197,12,0.115,16996,27,6,10,8
1390000.0,158,4,3,1,4,0.0,2,36.67,870.0,0,3765,0,0,0,-19.95309368,-43.930202,12,0.613,16996,27,9,7,7
750000.0,134,2,4,1,2,1.0,2,216.39,650.0,0,3864,0,0,0,-19.95321483,-43.93357651,12,0.26,16996,27,8,10,10
550000.0,95,2,3,1,2,3.0,2,152.89,450.0,0,3801,0,0,0,-19.95333159,-43.9306415,12,0.566,16996,27,9,8,7
2500000.0,183,3,4,3,3,10.0,4,970.5,1864.0,0,3861,1,1,1,-19.95357279,-43.93207792,12,0.415,16996,27,8,9,10
430000.0,95,1,3,1,1,3.0,1,83.33,550.0,0,4011,0,0,0,-19.95357939,-43.93831334,12,0.238,16996,27,6,10,11
580000.0,92,2,2,0,2,6.0,1,150.83,540.0,0,3856,0,0,0,-19.95361214,-43.93169558,12,0.455,16996,27,9,9,10
695000.0,140,3,3,1,3,3.0,2,213.51,600.0,1,3956,0,0,0,-19.95390061,-43.93419729,12,0.198,16996,27,8,10,8
850000.0,192,2,4,4,2,1.0,2,222.21,1400.0,1,3894,0,0,0,-19.954079,-43.931178,12,0.513,16996,27,9,8,7
690000.0,115,2,3,1,2,2.0,1,180.0,640.0,1,3895,0,0,0,-19.9541459,-43.9309176,12,0.541,16996,27,8,7,6
550000.0,120,2,3,1,2,3.0,2,209.0,817.0,0,4080,1,1,0,-19.95444727,-43.93619428,12,0.105,16996,27,7,8,8
1610000.0,174,4,4,2,4,5.0,3,863.5,2570.0,1,3949,1,1,1,-19.95447321,-43.93170547,12,0.466,16996,27,8,8,11
460000.0,90,2,3,1,2,3.0,1,159.5,410.0,0,4122,0,0,0,-19.95462176,-43.93799361,12,0.238,16996,27,7,9,9
520000.0,100,3,3,1,3,1.0,1,122.07,400.0,1,4020,0,0,0,-19.9546895,-43.93350803,12,0.296,16996,27,9,9,10
350000.0,56,1,2,0,1,10.0,1,64.8,690.0,1,4168,0,1,0,-19.95479517,-43.93979482,12,0.418,16996,27,3,9,13
2500000.0,192,4,4,2,4,4.0,4,729.64,2300.0,1,4023,1,1,1,-19.95488671,-43.93286584,12,0.366,16996,27,8,9,11
950000.0,160,3,3,2,3,6.0,3,278.98,750.0,1,4183,1,0,0,-19.9550452,-43.93902783,12,0.356,16996,27,3,9,13
670000.0,96,2,3,1,2,1.0,1,182.14,800.0,1,4178,0,0,0,-19.95521708,-43.93703362,12,0.215,16996,27,7,9,9
550000.0,110,2,3,1,2,2.0,1,189.58,350.0,0,4181,0,0,0,-19.95526549,-43.93679258,12,0.209,16996,27,7,8,9
601965.08,94,2,3,1,2,1.0,1,180.0,320.0,0,4181,0,0,0,-19.95526549,-43.93679258,12,0.209,16996,27,7,8,9
550000.0,127,2,3,1,2,2.0,1,125.0,300.0,0,4221,0,0,0,-19.95535288,-43.9393052,12,0.398,16996,27,3,10,14
980000.0,158,2,4,1,2,3.0,2,317.25,700.0,0,4115,0,0,0,-19.95536477,-43.93432278,12,0.273,16996,27,8,9,9
423136.85,85,2,3,2,2,1.0,1,50.38,500.0,0,4200,0,0,0,-19.95538791,-43.93737541,12,0.25,16996,27,7,10,9
400980.08,75,2,3,0,2,2.0,1,125.0,430.0,0,4200,0,0,0,-19.95538791,-43.93737541,12,0.25,16996,27,7,10,9
2450000.0,162,5,4,2,5,10.0,4,650.0,2500.0,1,4106,1,1,1,-19.95548112,-43.93356975,12,0.338,16996,27,9,8,11
720000.0,180,3,3,1,3,3.0,2,20.75,431.0,0,4245,0,0,0,-19.95551922,-43.93967618,12,0.441,16996,27,3,9,14
510000.0,96,3,3,1,3,3.0,1,100.0,370.0,0,4205,0,0,0,-19.95553142,-43.93651957,12,0.229,16996,27,7,8,10
750000.0,116,3,4,1,3,1.0,1,263.0,870.0,0,4085,0,1,0,-19.955673,-43.93198026,12,0.488,16996,27,8,7,11
495000.0,130,2,3,1,2,3.0,1,130.0,400.0,0,4253,0,0,0,-19.95572418,-43.93867434,12,0.369,16996,27,5,8,10
1400000.0,310,4,5,2,4,3.0,4,460.41,1200.0,1,4238,0,0,0,-19.9557402,-43.9372893,12,0.279,16996,27,7,10,9
1300000.0,280,4,3,3,4,0.0,2,23.33,750.0,0,4231,0,0,0,-19.95587374,-43.93623684,12,0.262,16996,27,7,8,10
1950000.0,255,3,4,1,3,0.0,3,40.0,2000.0,0,4068,0,0,0,-19.955882,-43.93012,12,0.673,16996,27,8,5,9
640000.0,107,3,3,1,3,2.0,2,27.67,2446.0,0,4100,0,1,0,-19.9559359,-43.9313557,12,0.559,16996,27,9,7,10
730000.0,102,2,4,1,2,3.0,2,302.41,1400.0,1,4205,0,1,0,-19.95596321,-43.93517702,12,0.286,16996,27,7,9,9
2890000.0,222,6,3,3,6,13.0,4,632.0,1500.0,1,4316,1,1,1,-19.95607281,-43.94024335,12,0.523,16996,27,4,9,13
990000.0,120,3,4,1,3,9.0,3,350.53,1200.0,1,4316,1,1,0,-19.95607281,-43.94024335,12,0.523,16996,27,4,9,13
1250000.0,220,4,4,2,4,1.0,2,224.33,1200.0,1,4297,1,1,0,-19.95607839,-43.93903586,12,0.423,16996,27,3,9,13
1157538.21,210,4,4,1,4,8.0,2,516.02,1323.0,1,4297,1,1,1,-19.95607839,-43.93903586,12,0.423,16996,27,3,9,13
550000.0,138,1,2,0,1,5.0,1,500.0,450.0,0,4120,0,0,0,-19.956126,-43.931346,12,0.57,16996,27,8,7,10
1200000.0,145,3,4,1,3,6.0,2,300.0,1400.0,1,4168,0,1,0,-19.95613716,-43.93324472,12,0.413,16996,27,9,8,10
1750000.0,169,3,4,2,3,0.0,3,58.33,2200.0,0,4302,0,0,0,-19.95621164,-43.93829576,12,0.381,16996,27,7,9,11
2500000.0,167,3,4,2,3,2.0,4,837.41,2400.0,1,4201,1,1,1,-19.95630526,-43.93380146,12,0.388,16996,27,9,8,9
1450000.0,160,3,4,1,3,12.0,3,469.2,2031.0,1,4251,1,1,1,-19.95642139,-43.93508928,12,0.337,16996,27,7,9,8
2500000.0,318,4,4,2,4,0.0,3,105.0,3000.0,0,4172,0,0,0,-19.95644282,-43.93212628,12,0.523,16996,27,8,7,10
1400000.0,155,2,4,2,2,4.0,3,574.35,2400.0,1,4334,1,1,1,-19.95648679,-43.93848411,12,0.417,16996,27,6,8,11
1600000.0,135,3,4,2,3,7.0,2,535.42,2500.0,0,4334,1,1,1,-19.95648679,-43.93848411,12,0.417,16996,27,6,8,11
1350000.0,150,3,4,1,3,2.0,2,227.92,1680.0,1,4309,1,1,1,-19.9564986,-43.9366186,12,0.336,16996,27,7,8,8
680000.0,90,2,3,1,2,10.0,1,263.92,1680.0,0,4275,0,1,0,-19.95662666,-43.93516076,12,0.357,16996,27,7,9,8
480000.0,88,1,2,0,1,9.0,1,125.0,750.0,1,4364,0,0,0,-19.95673145,-43.93871518,12,0.453,16996,27,5,9,12
1116000.0,77,2,2,1,2,3.0,2,333.33,900.0,1,4240,1,1,1,-19.9567971,-43.9333077,12,0.463,16996,27,9,8,10
782000.0,140,2,4,1,2,4.0,3,350.0,1100.0,0,4404,1,1,0,-19.95684002,-43.94048999,12,0.594,16996,27,3,8,12
1150000.0,140,4,4,1,4,2.0,3,353.68,1150.0,0,4386,0,1,0,-19.95704743,-43.93762057,12,0.425,16996,27,7,10,8
950000.0,170,2,4,1,2,1.0,2,191.67,800.0,1,4431,0,0,0,-19.9570663,-43.9406053,12,0.619,16996,27,3,7,12
1198000.0,148,3,4,1,3,8.0,2,372.0,1160.0,1,4367,1,1,1,-19.9570842,-43.9365069,12,0.398,16996,27,7,8,9
1850000.0,196,4,3,3,4,10.0,3,106.83,2200.0,1,4318,1,1,1,-19.95710763,-43.9348928,12,0.416,16996,27,7,8,8
3200000.0,455,4,4,2,4,0.0,4,164.58,3300.0,0,4318,0,0,0,-19.95710763,-43.9348928,12,0.416,16996,27,7,8,8
2100000.0,196,4,4,2,4,15.0,3,1150.32,2950.0,1,4318,1,1,0,-19.95710763,-43.9348928,12,0.416,16996,27,7,8,8
1620000.0,130,3,3,2,3,14.0,2,369.0,1500.0,1,4319,0,1,1,-19.95724343,-43.93444023,12,0.446,16996,27,8,8,8
1200000.0,180,5,4,2,5,3.0,3,900.0,950.0,1,4414,1,1,0,-19.95727999,-43.93783997,12,0.458,16996,27,7,9,9
750000.0,200,2,4,1,2,1.0,2,21.67,1120.0,0,4453,0,0,0,-19.9572845,-43.9404935,12,0.626,16996,27,3,7,12
1900000.0,200,3,2,1,3,0.0,3,35.83,1540.0,0,4396,0,0,0,-19.9574048,-43.9363693,12,0.432,16996,27,7,7,9
900000.0,144,2,2,1,2,6.0,1,230.0,600.0,0,4379,0,0,0,-19.95741826,-43.93578137,12,0.433,16996,27,7,7,9
760000.0,140,2,2,1,2,0.0,2,27.5,1618.0,0,4463,0,0,0,-19.95750999,-43.9396,12,0.578,16996,27,3,7,12
2100000.0,338,4,4,2,4,3.0,4,62.08,850.0,0,4446,0,0,0,-19.95773001,-43.93684001,12,0.474,16996,27,6,7,10
1690000.0,260,5,4,2,5,8.0,3,1050.0,2280.0,1,4494,1,1,1,-19.95781002,-43.93947,12,0.596,16996,27,1,7,14
2500000.0,570,5,4,2,5,1.0,3,569.36,2600.0,1,4315,0,0,0,-19.95799124,-43.93096855,12,0.727,16996,27,7,6,10
1100000.0,195,3,3,1,3,6.0,2,235.0,1380.0,1,4402,0,0,0,-19.958015,-43.934436,12,0.526,16996,27,6,8,9
990000.0,140,3,3,1,3,0.0,2,23.33,1700.0,0,4402,0,0,1,-19.958015,-43.934436,12,0.526,16996,27,6,8,9
746658.55,117,4,3,1,4,4.0,2,103.0,1200.0,1,4518,0,0,0,-19.95821,-43.93795002,12,0.557,16996,27,4,8,11
890000.0,178,3,3,1,3,10.0,2,416.67,1000.0,1,4536,0,1,0,-19.9583941,-43.9377364,12,0.569,16996,27,3,8,10
780000.0,83,3,3,1,3,0.0,2,30.42,730.0,0,4578,0,1,1,-19.95932002,-43.93570996,12,0.644,16996,27,2,5,9
780000.0,86,2,3,1,2,0.0,2,25.0,750.0,0,4578,0,0,0,-19.95932002,-43.93570996,12,0.644,16996,27,2,5,9
1060000.0,125,2,3,1,2,5.0,3,448.85,1408.0,0,4465,0,1,0,-19.95955786,-43.9298006,12,0.935,16996,27,2,4,8
1130000.0,85,3,3,1,3,4.0,2,500.0,900.0,1,3515,0,1,1,-19.94867699,-43.94911862,18,0.058,11905,4,9,5,8
525000.0,121,2,2,0,2,1.0,1,208.92,628.0,1,3562,1,1,0,-19.94940418,-43.95069186,18,0.238,11905,4,10,5,9
390000.0,105,3,3,1,3,2.0,1,217.0,470.0,0,3661,0,0,0,-19.95027899,-43.95054119,18,0.29,11905,4,8,6,9
720000.0,66,2,2,2,2,0.0,2,31.67,400.0,0,3695,0,0,0,-19.950428,-43.949623,18,0.254,11905,4,8,6,8
980000.0,140,2,4,1,2,6.0,2,384.53,1100.0,1,3747,0,1,0,-19.95059709,-43.94809387,18,0.264,11905,4,7,6,8
300000.0,65,1,2,0,1,3.0,1,107.0,310.0,0,3742,0,0,0,-19.95076508,-43.94909899,18,0.277,11905,4,7,6,8
450000.0,98,2,3,0,2,2.0,1,170.0,520.0,0,3748,0,0,0,-19.95084892,-43.94925153,18,0.288,11905,4,6,6,8
300000.0,80,1,3,0,1,2.0,0,59.39,310.0,0,3767,0,0,0,-19.95103508,-43.94931949,18,0.31,11905,4,6,6,8
700000.0,150,2,3,1,2,2.0,3,25.25,672.0,0,3782,0,0,0,-19.95119708,-43.94945696,18,0.33,11905,4,6,6,9
540000.0,75,2,3,0,2,15.0,1,185.0,840.0,0,3868,1,1,1,-19.95167618,-43.94791233,18,0.385,11905,4,3,6,8
510000.0,100,3,3,1,3,4.0,3,302.0,750.0,0,3864,0,0,0,-19.952003,-43.9497659,10,0.344,16446,4,2,5,11
670000.0,85,2,2,1,2,0.0,1,21.5,602.0,0,3991,0,0,0,-19.95301299,-43.94889513,10,0.354,16446,4,0,5,10
795000.0,179,3,4,1,3,1.0,2,268.0,1033.0,1,4042,0,1,0,-19.95385154,-43.95069803,10,0.144,16446,4,0,3,9
850000.0,150,2,4,1,2,2.0,2,187.99,976.0,0,4042,0,1,0,-19.95385154,-43.95069803,10,0.144,16446,4,0,3,9
750000.0,130,3,4,1,3,1.0,2,240.0,750.0,1,4057,0,0,0,-19.95386152,-43.95034738,10,0.179,16446,4,0,4,9
210000.0,60,1,3,0,1,4.0,1,70.0,80.0,0,1189,0,0,0,-19.94959345,-44.00468384,82,1.413,1977,16,5,10,0
470000.0,102,2,2,0,2,3.0,2,101.0,360.0,0,2788,0,0,0,-19.95121721,-43.9781216,85,0.814,1403,14,5,7,3
240000.0,68,1,2,0,1,3.0,1,56.28,250.0,1,2905,0,0,0,-19.9521145,-43.9775012,85,0.701,1403,14,2,6,3
520000.0,125,1,3,1,1,1.0,2,141.67,200.0,0,2962,0,0,0,-19.95243998,-43.97691003,85,0.652,1403,14,2,6,3
530000.0,125,3,3,1,3,1.0,2,171.0,200.0,0,2962,0,0,0,-19.95243998,-43.97691003,85,0.652,1403,14,2,6,3
270000.0,81,2,2,1,2,3.0,1,85.0,280.0,0,2949,0,0,0,-19.95298474,-43.97872928,85,0.658,1403,14,4,5,3
340000.0,72,1,3,0,1,2.0,1,91.67,360.0,0,3097,0,0,0,-19.9530956,-43.9753338,85,0.57,1403,14,2,5,3
515000.0,160,4,3,1,4,3.0,2,161.65,400.0,0,3014,0,0,0,-19.95357874,-43.97863028,85,0.595,1403,14,4,7,3
525000.0,96,2,3,1,2,5.0,2,128.57,250.0,0,3085,0,0,0,-19.9535984,-43.9767968,85,0.524,1403,14,2,6,3
500000.0,115,2,3,1,2,1.0,2,150.0,400.0,0,3173,0,1,0,-19.95382576,-43.97528321,85,0.49,1403,14,2,5,3
380000.0,180,3,2,2,3,1.0,2,1200.0,480.0,0,3119,0,0,0,-19.95412479,-43.9773226,85,0.482,1403,14,2,5,3
315000.0,60,2,3,1,2,5.0,2,145.0,250.0,0,3199,0,0,0,-19.95458942,-43.97649699,85,0.41,1403,14,2,4,3
199895.58,64,1,2,0,1,3.0,1,29.0,120.0,0,3099,0,0,0,-19.95482367,-43.97868502,85,0.485,1403,14,2,8,3
250000.0,48,1,2,0,1,3.0,1,40.18,268.0,0,3213,0,0,0,-19.9552532,-43.977685,85,0.385,1403,14,2,6,3
759000.0,92,3,3,1,3,4.0,2,166.67,1400.0,1,3348,1,1,0,-19.955846,-43.975988,85,0.265,1403,14,1,5,3
220000.0,55,1,2,0,1,4.0,1,25.0,180.0,0,3348,0,0,0,-19.95595,-43.976258,85,0.257,1403,14,1,5,3
197000.0,54,1,2,0,1,3.0,1,34.17,150.0,0,3348,0,0,0,-19.95595,-43.976258,85,0.257,1403,14,1,5,3
255000.0,65,1,2,0,1,3.0,1,47.91,200.0,0,3718,0,0,0,-19.95706576,-43.97060325,85,0.557,1403,14,2,5,5
308000.0,73,1,3,0,1,3.0,1,80.0,227.0,0,3728,0,0,0,-19.95744476,-43.97113045,85,0.494,1403,14,2,5,5
220000.0,49,1,2,0,1,1.0,1,97.0,215.0,0,3555,0,0,0,-19.95749,-43.97504003,85,0.112,1403,14,0,4,7
240000.0,62,1,3,0,1,4.0,1,49.93,220.0,0,3524,0,1,0,-19.95759229,-43.97579466,85,0.071,1403,14,0,4,8
260000.0,56,1,2,0,1,4.0,1,100.0,200.0,0,3524,0,1,0,-19.95759229,-43.97579466,85,0.071,1403,14,0,4,8
170000.0,48,1,2,0,1,4.0,1,40.57,140.0,0,3579,0,0,0,-19.9580892,-43.97553117,85,0.03,1403,14,0,4,8
505000.0,168,2,3,1,2,1.0,1,1050.0,180.0,0,3820,0,0,0,-19.95842998,-43.97121998,85,0.477,1403,14,2,4,9
210000.0,60,1,2,0,1,2.0,1,27.88,200.0,0,4104,0,0,0,-19.95984556,-43.9683317,85,0.8,1403,14,2,5,10
232364.47,70,2,2,1,2,1.0,1,30.0,200.0,0,4104,0,0,0,-19.95984556,-43.9683317,85,0.8,1403,14,2,5,10
288000.0,65,2,2,0,2,1.0,1,84.17,160.0,0,4040,0,0,0,-19.96014124,-43.97015962,85,0.625,1403,14,2,4,9
220000.0,54,1,2,0,1,1.0,1,58.33,120.0,0,3900,0,0,0,-19.96047632,-43.97359033,85,0.338,1403,14,0,3,9
459000.0,135,2,3,1,2,3.0,2,120.0,250.0,0,4154,0,1,0,-19.96050167,-43.96858952,85,0.793,1403,14,2,4,10
215000.0,50,1,2,0,1,3.0,1,40.0,250.0,0,3883,0,0,0,-19.96137709,-43.97457744,85,0.37,1403,14,3,5,8
540000.0,146,1,3,1,1,4.0,2,169.5,274.0,0,3946,0,1,0,-19.96169828,-43.97407632,85,0.423,1403,14,2,5,7
200000.0,51,1,3,0,1,2.0,1,87.0,170.0,0,4086,0,0,0,-19.96297,-43.97347002,85,0.578,1403,14,2,4,8
580000.0,68,2,2,1,2,8.0,2,150.0,741.0,1,4532,1,1,1,-19.9637633,-43.96739105,11,0.494,9604,14,5,6,11
390000.0,80,1,3,0,1,3.0,0,45.2,250.0,0,4591,0,0,0,-19.96435798,-43.96736323,11,0.457,9604,14,6,6,10
260000.0,52,2,2,1,2,3.0,1,100.0,170.0,0,4041,0,0,0,-19.96490316,-43.97597568,78,0.378,2040,14,4,7,7
450000.0,60,2,2,1,2,2.0,2,250.0,400.0,0,4041,0,0,0,-19.96490316,-43.97597568,78,0.378,2040,14,4,7,7
420000.0,140,2,2,1,2,4.0,2,100.0,170.0,0,4041,0,0,0,-19.96490316,-43.97597568,78,0.378,2040,14,4,7,7
250000.0,85,1,3,0,1,4.0,1,63.25,300.0,0,4329,0,1,0,-19.965114,-43.97238285,78,0.754,2040,14,4,4,8
280000.0,69,1,2,0,1,3.0,1,100.0,200.0,0,4628,0,1,0,-19.96512302,-43.96817175,11,0.504,9604,14,5,6,10
300000.0,96,2,3,0,2,9.0,1,48.97,380.0,0,4568,0,0,0,-19.96536118,-43.96957641,11,0.642,9604,14,5,6,9
290000.0,70,2,3,1,2,2.0,1,59.66,350.0,1,2643,0,1,0,-19.95347935,-43.98303967,90,0.897,1677,8,6,9,4
315000.0,79,2,3,1,2,3.0,1,109.0,400.0,1,2643,0,1,0,-19.95347935,-43.98303967,90,0.897,1677,8,6,9,4
480000.0,70,2,3,1,2,10.0,2,70.69,395.0,1,2744,1,1,0,-19.95597433,-43.98404209,91,0.878,1964,8,7,8,4
279000.0,49,2,2,1,2,6.0,1,100.0,250.0,1,2744,1,1,1,-19.95597433,-43.98404209,91,0.878,1964,8,7,8,4
